# FIRESONG Output description
# Standard candle sources
# Desired neutrino diffuse flux:
#      E^2 dN_diffuse/dE = 9e-09 (E/100 TeV)^(-0.13) [GeV/cm^2.s.sr]
# Neutrino point source fluxes listed below are of 'A' where the flux is:
#      E^2 dN_PS/dE = A * (E/100 TeV)^(-0.13) [GeV/cm^2.s]
# Standard Candle Luminosity: 0.0000e+00 erg/yr 
# Note that using 4 years, IceCube sensitivity in the northern hemisphere
# is approximately 10^-9 in the units used for A
# Dec(deg) Redshift A
1.7503 1.5655 6.2309e-12
52.4493 3.3205 9.3739e-13
-41.0422 1.8315 4.1845e-12
-28.1711 0.1825 1.1517e-09
44.7943 3.4425 8.5688e-13
-26.9667 4.7115 3.9436e-13
-31.5483 2.8155 1.4154e-12
-8.3112 2.2325 2.5364e-12
43.1402 1.8585 4.0321e-12
33.3822 2.9095 1.3037e-12
-44.5958 1.7955 4.4004e-12
-17.2378 1.4775 7.2173e-12
-32.9135 4.1075 5.5302e-13
36.2635 3.0855 1.1257e-12
-31.1961 1.1595 1.3359e-11
-23.5401 3.4145 8.7446e-13
19.1530 1.2685 1.0634e-11
-36.0461 0.9165 2.4236e-11
9.2969 2.0095 3.3087e-12
-15.9939 0.5235 9.7764e-11
37.6111 3.7295 7.0233e-13
63.9157 4.8375 3.6960e-13
16.2123 4.0835 5.6109e-13
42.8345 4.5305 4.3425e-13
80.3345 2.0175 3.2756e-12
-48.4278 1.7605 4.6256e-12
-52.8260 2.0545 3.1285e-12
33.4403 4.7835 3.7993e-13
26.3647 2.3185 2.3058e-12
-7.5422 4.4685 4.4924e-13
74.9018 4.5645 4.2633e-13
-21.0341 1.9715 3.4724e-12
-22.0131 4.3775 4.7261e-13
22.2877 0.5045 1.0701e-10
64.5640 0.9815 2.0382e-11
37.4727 2.9865 1.2213e-12
47.2455 4.0315 5.7915e-13
-9.9342 2.6265 1.6849e-12
-19.0327 4.1955 5.2481e-13
-45.8601 3.7025 7.1510e-13
-36.3770 3.1195 1.0953e-12
6.3224 4.3775 4.7261e-13
10.1906 2.0565 3.1208e-12
44.0424 3.3955 8.8669e-13
65.2375 1.7055 5.0133e-12
-21.1101 4.4455 4.5499e-13
-75.5656 4.1605 5.3578e-13
-55.6807 3.7065 7.1319e-13
41.1258 2.0665 3.0828e-12
41.1200 2.8155 1.4154e-12
60.1138 1.3055 9.8846e-12
-80.2156 5.6795 2.4952e-13
-16.5500 2.4935 1.9199e-12
4.5902 2.3005 2.3516e-12
46.7588 2.7805 1.4605e-12
-0.5672 1.5605 6.2817e-12
27.8307 1.8735 3.9509e-12
-58.0245 4.7355 3.8946e-13
-35.2561 1.2785 1.0424e-11
-12.4572 0.7875 3.5508e-11
-64.1287 3.8145 6.6417e-13
37.0041 4.0625 5.6829e-13
-12.5768 3.9585 6.0593e-13
-20.5583 2.7845 1.4552e-12
35.8173 3.9275 6.1784e-13
-20.1495 3.3715 9.0248e-13
-7.6441 1.1295 1.4278e-11
-2.3571 2.8195 1.4104e-12
7.8861 2.7665 1.4791e-12
-4.4367 2.2675 2.4388e-12
22.9536 5.1835 3.1199e-13
-4.8947 1.3285 9.4555e-12
24.5258 2.5895 1.7460e-12
58.6925 1.7115 4.9689e-12
64.2492 4.2055 5.2173e-13
-13.3376 4.6245 4.1285e-13
1.9396 1.8455 4.1045e-12
-45.4361 1.3915 8.4053e-12
40.0389 1.6415 5.5243e-12
-55.5279 2.7915 1.4461e-12
-7.5740 1.9375 3.6287e-12
-65.1840 5.4505 2.7591e-13
44.2059 4.1175 5.4971e-13
29.4749 1.2735 1.0528e-11
18.0754 5.9165 2.2585e-13
-27.0610 2.9505 1.2589e-12
-2.4096 3.2795 9.6686e-13
-22.3435 2.9095 1.3037e-12
-42.3204 1.1255 1.4407e-11
-43.0565 7.2135 1.3959e-13
66.4737 3.5855 7.7443e-13
36.7991 3.1985 1.0291e-12
4.8741 4.3375 4.8343e-13
-75.7380 1.8945 3.8409e-12
-32.8985 4.1975 5.2419e-13
15.2671 2.6835 1.5965e-12
7.1166 2.2505 2.4855e-12
77.5766 3.9365 6.1435e-13
-26.8395 2.6145 1.7044e-12
79.2627 3.9525 6.0821e-13
26.1282 3.2125 1.0179e-12
-70.7823 2.3835 2.1507e-12
-24.4046 0.6955 4.8450e-11
-8.4813 0.9325 2.3200e-11
-30.3650 2.6635 1.6268e-12
12.7357 5.2875 2.9718e-13
6.1650 1.8365 4.1556e-12
27.1848 6.5715 1.7495e-13
42.3126 2.1995 2.6335e-12
58.0545 3.9335 6.1551e-13
79.0804 5.8425 2.3288e-13
-68.2748 5.0395 3.3430e-13
21.0666 4.2845 4.9831e-13
77.0911 1.7825 4.4822e-12
11.9897 4.5995 4.1840e-13
-14.3895 2.2565 2.4689e-12
-12.8179 9.5155 7.1699e-14
39.4322 2.4135 2.0840e-12
34.5367 1.3915 8.4053e-12
-4.8608 1.3255 9.5100e-12
-10.7241 2.9435 1.2664e-12
6.1285 1.7315 4.8246e-12
15.2275 0.8475 2.9523e-11
-28.6866 4.2285 5.1476e-13
-12.5361 2.0195 3.2674e-12
-63.7155 1.1295 1.4278e-11
12.7833 1.4855 7.1189e-12
1.8696 1.5645 6.2410e-12
31.3278 2.2895 2.3802e-12
-10.8159 1.2315 1.1464e-11
66.3049 1.8095 4.3146e-12
-4.7929 2.9915 1.2162e-12
5.7761 3.5205 8.1045e-13
-30.1244 0.8995 2.5409e-11
-5.0824 1.1485 1.3686e-11
56.7859 2.1625 2.7487e-12
4.5504 1.5915 5.9757e-12
32.3254 1.7205 4.9032e-12
21.1854 1.4545 7.5108e-12
-2.5655 4.5885 4.2087e-13
38.6262 4.9845 3.4341e-13
53.7436 3.5515 7.9298e-13
31.4931 1.7205 4.9032e-12
-68.2990 4.7495 3.8665e-13
59.3106 6.2315 1.9905e-13
34.7456 2.8025 1.4319e-12
-18.6679 4.5715 4.2473e-13
-65.3979 2.0225 3.2552e-12
-44.6772 2.9405 1.2696e-12
-33.9567 1.8705 3.9669e-12
12.3590 3.7845 6.7729e-13
32.8824 2.4135 2.0840e-12
-20.3762 0.9485 2.2223e-11
-43.9747 3.1645 1.0569e-12
63.6338 1.8055 4.3389e-12
-38.0544 1.6455 5.4903e-12
5.9292 1.5885 6.0043e-12
27.5880 1.0185 1.8560e-11
69.2164 2.4775 1.9512e-12
3.2381 0.7755 3.6902e-11
-40.8210 3.7455 6.9491e-13
-2.9613 4.3355 4.8398e-13
-45.1221 2.4305 2.0475e-12
-38.1005 1.7655 4.5924e-12
-74.9356 2.0155 3.2839e-12
-23.6995 5.5415 2.6497e-13
-5.4492 3.1955 1.0315e-12
9.2668 1.7315 4.8246e-12
-24.2124 4.2445 5.0998e-13
7.1052 1.5955 5.9377e-12
11.9539 3.4965 8.2434e-13
-74.0319 1.4405 7.6977e-12
29.3160 2.3535 2.2204e-12
46.7109 3.6295 7.5133e-13
-38.9849 3.7195 7.0702e-13
43.5404 3.9985 5.9105e-13
-3.4161 4.1425 5.4155e-13
-17.1385 4.6205 4.1373e-13
-14.8636 2.3285 2.2810e-12
45.8194 8.1605 1.0366e-13
7.2447 4.7635 3.8386e-13
61.1861 4.2065 5.2143e-13
49.4163 3.4065 8.7958e-13
-78.3129 4.7595 3.8465e-13
7.2725 1.6535 5.4231e-12
-8.5535 1.9885 3.3978e-12
-32.9114 1.3135 9.7323e-12
-17.5286 2.8535 1.3687e-12
-30.2249 4.0235 5.8201e-13
25.4840 3.2845 9.6320e-13
-27.2086 1.9425 3.6051e-12
-60.2019 1.6215 5.6989e-12
20.8239 2.4175 2.0754e-12
-37.7650 7.3015 1.3556e-13
-9.5314 3.2325 1.0023e-12
-39.4942 2.0315 3.2189e-12
25.2602 1.0395 1.7625e-11
-35.6571 3.6615 7.3513e-13
-22.7891 3.2025 1.0259e-12
-15.2011 3.6095 7.6171e-13
14.2888 1.7285 4.8458e-12
-18.3668 4.0445 5.7456e-13
-8.0103 2.1315 2.8508e-12
82.9147 4.0095 5.8704e-13
-16.5152 4.2895 4.9688e-13
1.9813 1.1175 1.4671e-11
5.1412 3.3245 9.3459e-13
38.9116 3.7665 6.8534e-13
31.8785 2.3425 2.2468e-12
-53.1956 3.0465 1.1620e-12
-25.3614 3.8805 6.3653e-13
-63.4314 4.4615 4.5098e-13
-18.7726 5.0385 3.3446e-13
37.1633 1.0705 1.6360e-11
-36.1525 2.0295 3.2269e-12
-1.6043 2.3805 2.1575e-12
6.5307 2.9495 1.2599e-12
-53.4053 1.1675 1.3128e-11
33.6504 4.0485 5.7316e-13
-34.3117 2.0105 3.3046e-12
-57.1486 3.7495 6.9307e-13
52.1876 2.6665 1.6222e-12
-50.9517 6.4485 1.8317e-13
26.9343 1.6285 5.6370e-12
-37.6938 2.5315 1.8483e-12
-36.0087 5.3495 2.8883e-13
38.6226 1.6355 5.5759e-12
-27.1693 2.5535 1.8085e-12
-36.9410 1.0865 1.5756e-11
-48.8306 2.5735 1.7734e-12
40.7078 2.7035 1.5670e-12
-76.0450 4.0045 5.8886e-13
22.6106 3.4565 8.4827e-13
19.9033 3.4795 8.3439e-13
37.1314 1.4525 7.5371e-12
35.5286 1.2965 1.0060e-11
-7.6553 3.5125 8.1504e-13
-12.6353 1.8525 4.0653e-12
0.9048 1.3975 8.3139e-12
32.5196 2.7365 1.5201e-12
10.8249 2.0555 3.1247e-12
-63.4585 4.3435 4.8178e-13
-1.9022 3.1075 1.1059e-12
-39.3716 2.9555 1.2535e-12
52.5423 4.9605 3.4750e-13
79.5581 2.8285 1.3992e-12
-30.7677 2.3845 2.1484e-12
70.8656 5.3585 2.8764e-13
20.0611 3.2195 1.0124e-12
9.1878 2.5815 1.7596e-12
-67.6873 2.2685 2.4361e-12
52.5394 4.1055 5.5369e-13
-23.3239 3.5825 7.7604e-13
49.9082 4.2345 5.1296e-13
19.4336 3.0495 1.1592e-12
14.1349 3.6895 7.2137e-13
30.6459 4.1735 5.3167e-13
48.7858 0.4765 1.2296e-10
53.5982 2.1375 2.8306e-12
-26.0706 2.4835 1.9394e-12
-4.4000 1.6135 5.7709e-12
-11.0784 4.7235 3.9190e-13
-57.7583 2.8045 1.4294e-12
-25.5652 4.4125 4.6342e-13
10.9119 4.7645 3.8366e-13
16.1710 4.7875 3.7915e-13
-80.0181 4.9015 3.5786e-13
57.1643 5.6075 2.5742e-13
25.0497 2.5145 1.8798e-12
-34.9866 2.6745 1.6100e-12
-30.7469 6.6515 1.6989e-13
71.3648 0.7255 4.3603e-11
47.1874 2.8635 1.3568e-12
50.9275 2.4245 2.0603e-12
-24.5652 3.1285 1.0875e-12
6.4993 2.9735 1.2347e-12
-30.4287 3.9345 6.1512e-13
-61.7912 1.3085 9.8271e-12
50.2185 4.1915 5.2605e-13
-18.9709 3.1565 1.0636e-12
10.7261 3.1255 1.0901e-12
-14.0913 2.0995 2.9618e-12
29.9131 3.6005 7.6644e-13
64.3509 3.2785 9.6760e-13
-52.5339 4.0095 5.8704e-13
46.0624 1.9725 3.4680e-12
-6.7126 4.3925 4.6864e-13
21.8016 1.5575 6.3125e-12
-67.7423 3.2005 1.0275e-12
8.5188 4.7535 3.8585e-13
19.9045 2.7665 1.4791e-12
-14.0171 3.1625 1.0585e-12
-26.2539 2.1115 2.9195e-12
-20.8113 1.7205 4.9032e-12
55.5613 2.0695 3.0715e-12
-63.7075 4.3405 4.8260e-13
17.8554 4.6155 4.1484e-13
-25.6290 6.4795 1.8104e-13
56.2774 4.2555 5.0673e-13
9.1915 5.5495 2.6404e-13
62.9087 1.6095 5.8074e-12
29.6194 4.1485 5.3962e-13
2.0711 2.6865 1.5920e-12
78.3162 2.2105 2.6006e-12
39.2355 6.5635 1.7547e-13
35.9038 1.4625 7.4068e-12
-64.2080 4.4455 4.5499e-13
48.6272 3.6125 7.6014e-13
-30.5832 3.4525 8.5072e-13
-20.4918 3.0945 1.1175e-12
-26.7528 4.1075 5.5302e-13
29.1837 1.8545 4.0542e-12
32.1209 5.4215 2.7953e-13
78.4648 1.4955 6.9986e-12
-5.9471 2.9525 1.2567e-12
47.5569 1.7345 4.8034e-12
69.5768 4.8645 3.6458e-13
-43.7008 0.9435 2.2522e-11
43.9489 3.8415 6.5266e-13
-0.2335 1.8225 4.2370e-12
25.8112 1.3125 9.7512e-12
48.5840 3.2965 9.5449e-13
-8.9827 1.8365 4.1556e-12
-10.3205 4.0205 5.8308e-13
-17.7320 3.1955 1.0315e-12
30.8740 1.9235 3.6960e-12
17.0836 0.9205 2.3971e-11
-72.8177 3.0595 1.1497e-12
-9.4328 2.1645 2.7423e-12
50.9102 4.6025 4.1772e-13
36.5245 0.6585 5.5514e-11
17.6914 4.0815 5.6177e-13
-33.5383 1.5395 6.5016e-12
1.8959 1.0895 1.5646e-11
-67.1403 4.0095 5.8704e-13
-58.7709 2.9445 1.2653e-12
-1.3062 5.2585 3.0121e-13
25.1877 4.2165 5.1838e-13
46.9621 1.8585 4.0321e-12
40.1802 1.0595 1.6794e-11
61.0001 2.8255 1.4029e-12
25.1822 3.0705 1.1395e-12
36.3007 2.9715 1.2367e-12
-10.1289 4.9265 3.5342e-13
-19.3822 2.9345 1.2761e-12
20.9281 2.5565 1.8032e-12
-64.0535 3.0905 1.1212e-12
-36.6033 1.4365 7.7522e-12
-42.2632 4.9035 3.5750e-13
63.7046 3.7175 7.0796e-13
-59.4735 3.5835 7.7551e-13
16.0185 3.6505 7.4064e-13
-4.0351 3.0715 1.1386e-12
-42.7345 1.0065 1.9125e-11
-44.8373 8.8095 8.6246e-14
-0.9963 2.9855 1.2223e-12
-41.1641 3.2105 1.0195e-12
-58.5754 3.1145 1.0997e-12
-48.6987 7.5065 1.2679e-13
-32.7700 4.9575 3.4802e-13
-84.1223 4.3685 4.7501e-13
-26.6440 2.0265 3.2390e-12
34.4043 0.8025 3.3865e-11
2.0244 1.2975 1.0040e-11
-0.8446 1.2045 1.2128e-11
-22.6739 5.1755 3.1318e-13
-68.0407 6.0445 2.1437e-13
-50.6428 2.7655 1.4804e-12
-30.4743 1.0595 1.6794e-11
-16.9602 1.4095 8.1352e-12
50.5502 5.1785 3.1273e-13
34.0629 1.4295 7.8491e-12
-10.9132 2.0915 2.9905e-12
14.1597 3.6715 7.3018e-13
71.2054 1.5865 6.0236e-12
51.6364 2.2585 2.4634e-12
34.1621 1.5205 6.7100e-12
-41.3351 1.8875 3.8771e-12
-2.5721 4.0625 5.6829e-13
-60.0065 2.3345 2.2662e-12
-20.2972 2.2115 2.5976e-12
-49.0099 2.6305 1.6785e-12
48.1806 3.0855 1.1257e-12
-42.7841 3.7705 6.8354e-13
20.3800 1.2815 1.0362e-11
-5.9310 3.4655 8.4280e-13
69.7776 0.7365 4.1993e-11
-53.6995 6.9305 1.5379e-13
-59.7299 2.3845 2.1484e-12
-10.4623 2.7245 1.5369e-12
-32.5082 0.4895 1.1517e-10
43.7154 2.0355 3.2029e-12
-31.4611 2.9765 1.2315e-12
16.0989 1.0515 1.7119e-11
3.7010 2.4545 1.9975e-12
1.7169 1.6765 5.2363e-12
-26.1363 3.5655 7.8527e-13
59.3452 2.1155 2.9056e-12
47.3228 4.0075 5.8777e-13
-40.1343 2.5005 1.9064e-12
36.8344 2.4035 2.1059e-12
-44.2143 3.2245 1.0085e-12
49.9170 3.2055 1.0235e-12
51.6297 1.9085 3.7699e-12
-45.4052 2.2735 2.4226e-12
-36.5823 2.8865 1.3299e-12
-65.6603 2.4425 2.0223e-12
-57.7198 0.7255 4.3603e-11
41.1082 4.0595 5.6933e-13
-58.0535 2.0505 3.1440e-12
-52.9895 4.0365 5.7738e-13
19.5129 3.2355 9.9997e-13
-41.5915 0.3765 2.1669e-10
-9.5899 4.7295 3.9068e-13
47.9099 2.9785 1.2295e-12
-19.0791 2.8395 1.3857e-12
40.4378 2.8225 1.4067e-12
-0.3024 0.9845 2.0225e-11
32.4998 1.5385 6.5124e-12
-19.6939 3.7155 7.0891e-13
-52.5169 0.9785 2.0541e-11
44.5067 4.1365 5.4349e-13
53.0226 5.6365 2.5420e-13
43.1465 1.3225 9.5649e-12
-50.3396 4.7695 3.8267e-13
-15.6070 1.2495 1.1049e-11
33.9832 2.1195 2.8917e-12
-25.5977 4.6915 3.9850e-13
-61.9581 5.0345 3.3511e-13
9.6256 1.2005 1.2231e-11
-7.2726 1.4705 7.3049e-12
32.5888 2.7345 1.5229e-12
-55.8743 1.8225 4.2370e-12
1.5745 3.6125 7.6014e-13
20.8628 2.3205 2.3008e-12
40.5835 2.1995 2.6335e-12
32.2192 0.8705 2.7598e-11
-63.5434 2.0315 3.2189e-12
-41.0887 1.0245 1.8286e-11
8.5812 2.2265 2.5537e-12
57.3194 4.0575 5.7002e-13
-9.3097 3.5945 7.6963e-13
-32.3194 4.8105 3.7471e-13
-62.4896 1.6625 5.3489e-12
-14.4602 1.9725 3.4680e-12
-7.8075 0.9145 2.4370e-11
82.7447 0.4785 1.2172e-10
56.2082 2.1455 2.8040e-12
16.5173 2.1895 2.6640e-12
54.2623 2.8655 1.3544e-12
11.1931 2.4915 1.9238e-12
18.9725 1.5795 6.0916e-12
-34.4855 3.0195 1.1882e-12
53.7405 3.6235 7.5442e-13
-66.8138 3.7085 7.1223e-13
25.9583 3.9655 6.0329e-13
-25.8407 2.1345 2.8407e-12
24.3061 1.8045 4.3450e-12
-15.9675 4.1895 5.2667e-13
-45.0389 3.0055 1.2021e-12
5.1871 4.5515 4.2934e-13
16.6521 2.4605 1.9853e-12
16.6682 4.9065 3.5697e-13
4.5341 2.0615 3.1018e-12
-40.2663 3.6245 7.5390e-13
-17.8684 3.3505 9.1663e-13
43.8434 3.8275 6.5859e-13
-23.2545 2.5165 1.8761e-12
25.1652 2.5095 1.8893e-12
-17.6515 0.6385 5.9932e-11
2.9662 2.7675 1.4778e-12
-4.5667 8.3205 9.8929e-14
74.1898 2.3265 2.2859e-12
76.0246 2.0745 3.0529e-12
-51.1166 4.2635 5.0439e-13
-29.6616 3.0325 1.1755e-12
2.1922 3.2355 9.9997e-13
40.8899 4.6535 4.0655e-13
2.2650 3.4165 8.7319e-13
-84.7483 0.3875 2.0231e-10
76.7577 5.9475 2.2299e-13
8.1565 2.8445 1.3796e-12
66.0016 1.0145 1.8746e-11
12.8333 1.9775 3.4458e-12
24.7717 4.0145 5.8524e-13
-12.3164 2.6295 1.6801e-12
-28.9837 2.8205 1.4092e-12
75.6749 2.3125 2.3209e-12
-42.2096 2.5165 1.8761e-12
81.1866 3.7425 6.9629e-13
22.7640 0.9475 2.2283e-11
34.9678 1.6255 5.6634e-12
-5.6862 3.2175 1.0140e-12
3.4917 2.6335 1.6737e-12
7.1482 1.3475 9.1204e-12
-12.3501 3.5565 7.9021e-13
-32.5795 4.5235 4.3591e-13
-1.4668 3.8825 6.3572e-13
-24.1018 2.5565 1.8032e-12
60.2108 2.1245 2.8746e-12
-69.9198 0.5995 7.0052e-11
-6.6937 4.2855 4.9802e-13
54.1778 1.1655 1.3185e-11
2.4824 4.7295 3.9068e-13
-17.7241 5.9305 2.2455e-13
16.1020 3.4975 8.2376e-13
33.9009 2.7445 1.5090e-12
-48.7288 1.0455 1.7370e-11
25.0574 3.8965 6.3008e-13
29.7615 2.2885 2.3828e-12
34.4611 4.5315 4.3402e-13
10.8891 1.4365 7.7522e-12
29.1889 3.5995 7.6697e-13
6.2470 3.5065 8.1851e-13
-36.6280 3.7715 6.8309e-13
-49.2775 6.1745 2.0355e-13
44.4576 4.1375 5.4317e-13
12.0579 1.0025 1.9319e-11
41.4740 1.4965 6.9868e-12
-36.0698 0.7325 4.2569e-11
-1.2105 3.3535 9.1459e-13
36.1559 0.9495 2.2164e-11
14.2047 2.8895 1.3264e-12
-65.7091 2.8025 1.4319e-12
33.5814 2.2555 2.4717e-12
-45.8796 2.9065 1.3071e-12
29.1469 4.2495 5.0850e-13
-37.7024 5.2715 2.9939e-13
-1.9244 3.1755 1.0478e-12
27.0280 0.7175 4.4828e-11
-70.8965 2.8335 1.3930e-12
-47.8967 3.6895 7.2137e-13
79.2351 3.3555 9.1324e-13
-50.5814 6.0675 2.1240e-13
-40.1651 2.0035 3.3338e-12
-58.8759 3.5745 7.8037e-13
55.2888 1.7805 4.4950e-12
-59.4541 4.4385 4.5676e-13
71.8644 1.6385 5.5500e-12
-26.7365 2.1175 2.8986e-12
-83.3112 5.0005 3.4073e-13
3.0151 1.2365 1.1347e-11
32.0301 2.2465 2.4967e-12
67.0698 1.5195 6.7212e-12
-22.5035 5.4575 2.7505e-13
36.4850 4.2845 4.9831e-13
33.4353 1.7785 4.5078e-12
-26.5248 3.4935 8.2611e-13
-6.3150 2.8115 1.4205e-12
29.3608 2.2425 2.5080e-12
47.0280 4.3895 4.6943e-13
-17.9106 1.7125 4.9615e-12
64.7396 1.6235 5.6811e-12
-3.1238 0.9615 2.1472e-11
-32.8219 2.9585 1.2504e-12
63.9044 1.3945 8.3594e-12
-12.2885 2.0135 3.2921e-12
-17.1111 1.4395 7.7113e-12
-20.0865 2.1595 2.7584e-12
-53.6210 2.5605 1.7961e-12
56.1431 0.8435 2.9877e-11
-17.6706 1.1785 1.2819e-11
-40.0907 1.0635 1.6634e-11
-30.7338 0.7995 3.4185e-11
-1.4762 1.9375 3.6287e-12
61.2649 4.4165 4.6239e-13
49.8610 1.3375 9.2947e-12
-11.9897 2.3045 2.3413e-12
-55.8438 4.8955 3.5894e-13
63.0776 2.3335 2.2687e-12
-35.0649 1.8615 4.0157e-12
56.0228 3.3005 9.5161e-13
73.5448 6.7175 1.6587e-13
-44.3779 1.4905 7.0584e-12
-47.8691 1.7745 4.5336e-12
-39.9447 2.8535 1.3687e-12
59.9551 3.0005 1.2071e-12
52.8533 1.7655 4.5924e-12
-33.1363 3.7395 6.9768e-13
41.0682 2.2735 2.4226e-12
4.3257 1.9805 3.4327e-12
-81.1505 2.0605 3.1056e-12
29.7879 2.2235 2.5624e-12
28.6680 2.5035 1.9007e-12
-52.3543 3.6805 7.2575e-13
58.0826 0.6335 6.1112e-11
58.2170 1.1005 1.5252e-11
-19.8352 1.4935 7.0225e-12
-23.7340 3.1915 1.0347e-12
4.7379 4.5665 4.2588e-13
54.9972 1.5895 5.9948e-12
-28.0823 4.3315 4.8508e-13
25.2500 1.0115 1.8887e-11
-19.7457 3.6505 7.4064e-13
39.1502 3.4055 8.8023e-13
86.9451 1.3275 9.4736e-12
45.6609 5.3975 2.8258e-13
-78.5718 2.0325 3.2149e-12
55.5910 1.2915 1.0159e-11
28.6613 1.5905 5.9852e-12
-21.9957 9.2175 7.7374e-14
-6.1240 0.6665 5.3872e-11
18.4095 3.1215 1.0936e-12
-77.5520 5.9745 2.2054e-13
-5.2765 2.6875 1.5905e-12
3.1687 2.2215 2.5682e-12
-21.2530 2.4765 1.9532e-12
-34.0006 2.6115 1.7093e-12
-85.5207 4.8475 3.6773e-13
11.4001 2.1485 2.7942e-12
-25.6667 3.3925 8.8864e-13
9.9567 2.0505 3.1440e-12
-11.8770 2.5105 1.8874e-12
56.0919 3.6905 7.2088e-13
-56.1297 2.3595 2.2062e-12
-68.8761 1.1745 1.2930e-11
-35.1719 1.4005 8.2687e-12
71.8990 4.1535 5.3801e-13
-50.4122 1.7075 4.9985e-12
22.4496 1.5855 6.0332e-12
21.0598 3.1375 1.0797e-12
11.5385 4.3975 4.6733e-13
27.1723 4.2605 5.0527e-13
73.2508 3.5955 7.6909e-13
-69.6381 2.9705 1.2378e-12
-38.9798 4.0235 5.8201e-13
37.5557 1.8385 4.1442e-12
15.3079 0.8975 2.5552e-11
15.4819 7.1095 1.4458e-13
29.7564 2.0845 3.0160e-12
-6.7101 4.3125 4.9037e-13
13.4665 1.8135 4.2905e-12
-14.3099 1.1275 1.4343e-11
-13.0490 4.8915 3.5966e-13
-7.2599 1.3495 9.0861e-12
62.7236 1.2865 1.0260e-11
-25.9972 1.0715 1.6321e-11
-16.2748 1.7785 4.5078e-12
-24.5678 4.3365 4.8370e-13
-58.7630 2.5285 1.8538e-12
12.0142 4.8105 3.7471e-13
2.3157 3.0505 1.1582e-12
-78.0802 1.1055 1.5078e-11
11.6760 4.1105 5.5203e-13
57.7766 2.0775 3.0417e-12
74.7064 1.8065 4.3328e-12
28.3950 2.3735 2.1736e-12
-9.1764 2.3755 2.1690e-12
55.6097 3.8975 6.2968e-13
21.4878 2.1485 2.7942e-12
44.5447 4.2115 5.1990e-13
67.3859 4.9095 3.5643e-13
-17.9220 2.0735 3.0566e-12
18.2038 4.1765 5.3073e-13
17.5359 3.8035 6.6894e-13
45.3452 1.5965 5.9282e-12
77.9287 2.4045 2.1037e-12
-33.3067 2.9045 1.3093e-12
35.3333 4.7295 3.9068e-13
47.4333 4.7995 3.7682e-13
50.4767 2.5805 1.7613e-12
-22.9407 1.5785 6.1014e-12
34.9573 4.8765 3.6238e-13
-41.9487 3.4025 8.8216e-13
-25.9370 0.9495 2.2164e-11
-12.6998 7.6715 1.2030e-13
-15.0391 4.6165 4.1461e-13
17.0302 4.5625 4.2679e-13
-26.3103 0.6425 5.9011e-11
-10.0915 0.8655 2.8001e-11
-19.3194 2.7395 1.5159e-12
47.7018 2.1895 2.6640e-12
-6.8459 1.0885 1.5682e-11
-19.2796 3.8175 6.6287e-13
62.7721 3.7475 6.9399e-13
64.1409 3.0235 1.1843e-12
3.9650 2.6865 1.5920e-12
-20.2846 2.5105 1.8874e-12
-18.1209 1.8815 3.9085e-12
-20.1919 5.8545 2.3172e-13
56.7740 2.4075 2.0971e-12
4.3934 4.0895 5.5906e-13
58.4055 5.1805 3.1244e-13
12.8106 0.6225 6.3823e-11
10.6214 2.4005 2.1126e-12
-15.8627 1.7615 4.6189e-12
12.4798 4.6115 4.1572e-13
7.9028 3.2805 9.6613e-13
1.9790 1.7315 4.8246e-12
22.3611 1.3505 9.0690e-12
-49.3134 3.1125 1.1015e-12
16.2178 2.8515 1.3711e-12
31.9048 5.1615 3.1526e-13
-31.4347 3.2465 9.9154e-13
-5.8077 2.9065 1.3071e-12
46.3638 1.0395 1.7625e-11
14.3325 2.7395 1.5159e-12
57.5424 1.5455 6.4377e-12
-26.6930 1.3155 9.6948e-12
-27.5558 5.1705 3.1392e-13
40.3272 4.5415 4.3167e-13
-63.5598 1.6325 5.6020e-12
64.2490 2.5445 1.8246e-12
-49.2352 2.9995 1.2081e-12
-28.1812 4.2785 5.0004e-13
-76.8544 3.2995 9.5233e-13
-33.0351 5.4515 2.7579e-13
-13.5383 3.6205 7.5597e-13
-8.9796 1.1115 1.4872e-11
9.4617 2.3685 2.1852e-12
31.1350 2.0785 3.0380e-12
-50.3420 1.0255 1.8241e-11
-1.2331 3.6745 7.2870e-13
-52.1475 2.0015 3.3423e-12
48.9762 4.8075 3.7529e-13
-58.8773 6.1445 2.0598e-13
-30.8351 1.2875 1.0240e-11
-34.5990 2.8845 1.3322e-12
27.8618 2.0045 3.3296e-12
5.3620 2.8935 1.3218e-12
29.2216 2.3385 2.2565e-12
73.4655 2.3705 2.1805e-12
-3.7745 1.0195 1.8514e-11
24.9525 2.5495 1.8156e-12
21.4401 1.7685 4.5727e-12
83.3145 4.5015 4.4117e-13
71.8814 4.2485 5.0880e-13
-27.7319 1.7855 4.4631e-12
9.7912 3.8515 6.4847e-13
-6.3477 1.9485 3.5771e-12
48.8984 5.9575 2.2208e-13
-40.2592 3.9825 5.9694e-13
-11.7983 4.0095 5.8704e-13
8.6106 1.2755 1.0486e-11
2.7784 1.8935 3.8460e-12
8.0960 1.4345 7.7797e-12
-14.4666 1.2285 1.1535e-11
-25.1705 5.1455 3.1767e-13
15.0957 2.6405 1.6625e-12
58.8581 5.9055 2.2687e-13
-18.8877 2.1555 2.7713e-12
-47.2452 6.0705 2.1215e-13
39.7752 2.5175 1.8742e-12
