# FIRESONG Output description
# Lognormal distributed sources
# Desired neutrino diffuse flux:
#      E^2 dN_diffuse/dE = 9e-09 (E/100 TeV)^(-0.13) [GeV/cm^2.s.sr]
# Neutrino point source fluxes listed below are of 'A' where the flux is:
#      E^2 dN_PS/dE = A * (E/100 TeV)^(-0.13) [GeV/cm^2.s]
# Standard Candle Luminosity: 0.0000e+00 erg/yr 
# Note that using 4 years, IceCube sensitivity in the northern hemisphere
# is approximately 10^-9 in the units used for A
# Dec(deg) Redshift A
-65.6213 3.5145 8.0007e-13
47.6709 2.0975 2.9258e-12
-75.4847 4.1515 5.4965e-13
21.7002 4.1005 5.5650e-13
-65.1476 4.3695 4.9109e-13
-49.5082 4.9805 3.5006e-13
70.3999 5.1275 3.1995e-13
-45.6172 3.6365 7.3781e-13
-47.6697 1.0085 1.8329e-11
34.9907 2.2915 2.3974e-12
-80.6964 4.7135 4.0290e-13
-11.3949 2.2895 2.3248e-12
-43.1438 2.7165 1.5867e-12
-3.7138 4.0755 5.6931e-13
-25.0626 4.0885 5.6319e-13
-30.6248 1.7485 4.7024e-12
31.0030 3.7515 6.9320e-13
-34.1821 1.0955 1.6356e-11
-24.5525 3.3855 9.0117e-13
-47.1220 1.6705 5.1647e-12
5.2169 2.4055 2.1664e-12
54.2479 2.0545 3.1571e-12
11.3932 0.6715 5.1427e-11
47.4170 4.5195 4.2848e-13
35.6416 1.2055 1.2253e-11
46.5949 1.4445 7.7613e-12
25.5908 2.2655 2.4457e-12
-55.8925 4.1545 5.4743e-13
22.9603 2.2265 2.5665e-12
19.2354 1.6395 5.6634e-12
-11.5527 3.3775 9.3185e-13
15.5257 4.4515 4.6091e-13
44.5365 2.2465 2.5610e-12
42.5943 1.7345 4.8157e-12
-19.8256 0.9515 2.2326e-11
-41.6009 3.6245 7.8464e-13
-26.8466 2.9435 1.2673e-12
44.1521 3.3655 9.2142e-13
-53.5045 2.5265 1.8246e-12
0.8835 3.0375 1.2094e-12
-13.8624 4.8345 3.6109e-13
19.4091 2.6905 1.6211e-12
8.0795 3.8035 6.6573e-13
-24.8437 2.8715 1.3632e-12
-51.1642 2.4815 2.0172e-12
-7.4130 3.3775 8.8190e-13
26.4171 2.9625 1.2314e-12
18.1268 3.1095 1.1269e-12
20.6264 0.8565 2.9221e-11
10.1604 4.3075 4.7244e-13
-22.6490 7.0195 1.5218e-13
15.4246 2.9005 1.3530e-12
-24.6723 1.1925 1.2540e-11
34.9993 4.1285 5.4114e-13
13.2838 1.5555 6.3824e-12
-2.7751 3.0005 1.2193e-12
-43.2294 2.7945 1.4188e-12
56.4671 3.6595 7.6329e-13
-13.1552 4.8535 3.6587e-13
57.8700 1.4015 8.1875e-12
-55.2627 5.5025 2.6745e-13
-70.6074 2.9525 1.2376e-12
-9.8572 1.6555 5.2877e-12
-39.5366 4.1175 5.5576e-13
-54.1228 5.3195 2.9063e-13
-40.8213 3.3885 9.1769e-13
10.7688 3.6575 7.1801e-13
29.2488 3.7015 6.9569e-13
59.3300 3.9065 6.3343e-13
-38.9185 3.9495 5.9096e-13
-32.5109 4.4095 4.6110e-13
68.1688 5.5495 2.5757e-13
-6.9342 3.9055 6.1267e-13
40.6114 2.6665 1.6268e-12
-50.0619 4.4425 4.6128e-13
-28.1162 4.2595 4.8589e-13
-59.6405 2.4205 2.1160e-12
26.4188 2.0905 2.8602e-12
48.8176 2.2475 2.4944e-12
22.4774 3.5415 7.7686e-13
-71.6627 1.8865 3.9805e-12
-15.7165 1.3945 8.4080e-12
52.3582 3.5355 8.0068e-13
10.8816 4.1585 5.3474e-13
-34.9651 3.9165 6.2541e-13
-1.7874 1.4835 7.0666e-12
7.0957 3.4325 8.9072e-13
48.3791 1.4995 6.8005e-12
-3.0804 1.8505 4.0687e-12
-3.9189 4.4795 4.4852e-13
-49.6056 4.5375 4.1960e-13
-55.2577 1.2125 1.1780e-11
35.0665 1.1625 1.3179e-11
3.2639 2.4745 2.0396e-12
33.9423 1.0945 1.6056e-11
-51.5771 3.1285 1.0833e-12
-70.6350 2.4515 2.0575e-12
-51.0436 2.7155 1.6114e-12
-2.9050 1.4265 7.6607e-12
-19.1712 4.0565 5.5421e-13
-22.9767 2.9695 1.2999e-12
57.0940 1.9035 3.8574e-12
58.7425 1.8305 4.1790e-12
-3.0959 3.9805 6.1146e-13
-57.2294 3.7415 7.1681e-13
-78.6245 1.3405 9.2804e-12
-24.7707 3.5345 7.7097e-13
62.2818 6.4585 1.8887e-13
-45.7874 1.8625 4.1380e-12
-4.2263 5.6265 2.5705e-13
17.7840 2.0765 3.0371e-12
28.3397 4.1205 5.4256e-13
-41.6378 2.1145 2.8762e-12
-65.3782 1.7765 4.5005e-12
28.6727 1.1975 1.1979e-11
-50.9069 3.9575 6.0887e-13
-19.5681 1.4845 7.0792e-12
21.8891 1.2035 1.2557e-11
5.6274 4.5545 4.2093e-13
36.4062 0.8575 2.8081e-11
-26.0584 2.0725 3.0291e-12
56.5611 3.2485 1.0223e-12
1.5507 5.1685 3.0774e-13
12.1512 1.7175 5.0362e-12
-71.4944 1.9585 3.4699e-12
-21.3917 1.8855 4.0096e-12
-7.1934 3.0705 1.1886e-12
-23.2969 5.9105 2.4121e-13
48.8630 2.5935 1.7738e-12
-50.5895 2.2035 2.6561e-12
-13.4780 4.8095 3.8741e-13
15.3657 2.9205 1.2616e-12
18.8986 3.8735 6.1251e-13
-16.1175 3.1175 1.1024e-12
-75.1432 1.8625 3.9125e-12
51.1577 3.6625 7.3926e-13
-75.6372 4.8155 3.8262e-13
-28.7928 2.6255 1.6895e-12
36.7519 5.0055 3.5816e-13
0.2420 3.2655 9.6844e-13
70.7687 2.9595 1.2652e-12
-39.1159 3.9365 6.1706e-13
-17.1514 2.3965 2.1400e-12
-19.8342 1.9455 3.6062e-12
-69.5211 3.4775 8.4807e-13
-60.5495 1.9675 3.5256e-12
45.4595 4.6735 4.0432e-13
4.2201 2.9615 1.2616e-12
-30.7321 2.2995 2.4101e-12
43.6167 5.4205 2.7866e-13
-27.3201 4.0005 5.7044e-13
32.8111 0.8885 2.5612e-11
-36.2301 3.3555 9.1315e-13
-51.9347 6.2505 1.9799e-13
-70.0093 0.8815 2.6568e-11
-41.3918 0.7315 4.2168e-11
36.4872 2.5675 1.7772e-12
87.4114 3.7515 6.6819e-13
-49.1344 0.7445 3.9765e-11
-28.5952 1.6825 5.1311e-12
-76.1341 2.5295 1.8562e-12
-51.2820 1.9175 3.8681e-12
-51.4830 1.8015 4.3943e-12
25.7344 3.8465 6.3191e-13
-51.1006 2.9505 1.2058e-12
-67.7003 1.4015 7.8828e-12
88.1427 5.1575 3.2054e-13
-45.4076 1.2605 1.1191e-11
-15.3613 3.4995 8.1329e-13
-9.6843 3.9045 6.1008e-13
78.3076 3.1065 1.1058e-12
-3.6976 1.2625 1.0996e-11
-28.5786 4.2605 4.7465e-13
15.7758 3.6535 7.6579e-13
-22.4331 3.5905 7.3589e-13
5.9662 2.0075 3.4039e-12
-12.2969 2.3955 2.0905e-12
-45.7832 1.7575 4.6948e-12
75.5192 1.3275 9.6682e-12
-55.0153 1.0325 1.7546e-11
-14.5810 4.1765 5.3169e-13
-23.1440 1.0625 1.6686e-11
-42.1221 1.3535 9.1859e-12
80.5102 4.3725 4.7353e-13
-7.6011 1.3335 9.0044e-12
15.7053 2.8615 1.3237e-12
-28.1952 2.9055 1.3589e-12
17.4478 2.7105 1.5627e-12
13.1553 1.2905 1.0360e-11
-30.8377 4.6345 4.3694e-13
34.9752 3.3035 9.5619e-13
41.1857 3.6615 7.1548e-13
20.1976 3.3595 9.3272e-13
32.3187 2.4865 1.9655e-12
59.5107 1.6935 5.1950e-12
-21.9516 1.3005 9.9756e-12
24.1591 0.6455 5.8963e-11
4.0296 2.4955 1.8858e-12
9.1189 1.9985 3.3947e-12
35.8999 3.1935 1.0585e-12
2.9741 1.5335 6.4370e-12
43.5357 3.4515 7.9425e-13
9.2211 1.4935 7.1899e-12
-56.2732 4.4795 4.4741e-13
7.6766 4.7135 3.9552e-13
62.4533 2.0445 3.1777e-12
-37.3380 2.9755 1.2427e-12
-14.1289 2.6115 1.7054e-12
-43.5482 3.2625 1.0187e-12
60.6064 1.7545 4.4549e-12
62.0798 1.2335 1.1462e-11
-17.7257 2.9775 1.2193e-12
10.5732 4.6225 4.0944e-13
19.8896 5.0715 3.2978e-13
-28.1352 0.8215 3.1132e-11
61.5461 6.1625 1.9086e-13
45.5573 3.6705 7.4217e-13
-14.5977 1.7135 5.1885e-12
36.9952 1.3875 8.5770e-12
7.4130 2.6505 1.6910e-12
-58.2073 1.6815 5.3152e-12
-20.1136 1.4895 7.1588e-12
56.9016 3.8195 6.4906e-13
-82.9363 2.7615 1.4945e-12
-44.0562 2.0195 3.3599e-12
13.4900 1.2355 1.1671e-11
11.1159 3.5595 7.7870e-13
-44.8272 3.3535 8.6603e-13
59.6491 3.3775 8.5448e-13
29.8884 1.8625 4.1469e-12
47.6886 4.6725 4.0979e-13
39.8282 4.3625 4.6786e-13
14.3909 1.8095 4.2104e-12
-10.1422 4.0935 5.6081e-13
-40.4842 4.3505 4.8507e-13
13.1290 4.9505 3.5304e-13
52.5626 3.7325 7.0193e-13
64.4806 2.0245 3.2052e-12
-48.0917 1.6115 5.8071e-12
29.7478 5.5205 2.5699e-13
5.6204 3.3845 8.9767e-13
48.3633 3.1785 1.0139e-12
-78.2864 1.0595 1.7700e-11
44.7990 1.5165 6.7278e-12
-78.0917 3.1245 1.0706e-12
40.7231 2.3925 2.0822e-12
-60.8379 4.3195 4.8546e-13
54.1698 4.9715 3.4230e-13
6.8400 1.6275 5.4381e-12
19.9690 2.6015 1.7312e-12
-21.9018 1.4375 7.9590e-12
33.1510 1.2835 1.0569e-11
-62.0258 4.2895 5.0701e-13
-2.4668 2.8355 1.4257e-12
-54.3120 4.4275 4.5333e-13
26.4129 5.1815 3.1262e-13
12.0821 4.1315 5.4267e-13
-14.2254 5.4505 2.8140e-13
60.4866 2.4605 1.9936e-12
1.5471 3.2955 9.6312e-13
44.9525 1.5815 5.9853e-12
66.5432 3.5965 7.7016e-13
10.4316 4.8715 3.6731e-13
-39.3087 1.7195 4.8130e-12
53.5601 5.4715 2.7523e-13
12.0370 4.3455 4.8168e-13
-19.8317 2.0765 3.0843e-12
-52.9945 4.4375 4.6443e-13
49.9472 3.0875 1.1294e-12
3.3985 5.3205 2.8996e-13
-75.1219 2.7255 1.5467e-12
-6.4051 2.6045 1.7122e-12
22.0451 1.4335 7.6562e-12
37.0736 3.4815 8.2021e-13
-22.9005 0.8335 3.0628e-11
40.8585 3.4785 8.5635e-13
-20.7404 1.3875 8.6400e-12
25.1678 5.9345 2.2116e-13
4.3493 4.7585 4.0977e-13
38.6774 1.3505 9.0037e-12
20.6924 2.8395 1.3822e-12
-45.3685 3.6605 7.3632e-13
76.6673 1.1935 1.2342e-11
-21.1471 4.5805 4.2388e-13
-29.7925 4.4735 4.3789e-13
-51.2869 4.2525 5.0458e-13
63.9119 2.1755 2.6705e-12
-30.9753 1.5205 6.9213e-12
-83.5872 3.5725 7.5986e-13
1.2322 1.1805 1.2661e-11
-51.1983 1.8975 3.9052e-12
2.1852 3.1965 1.0322e-12
-72.2368 1.8255 4.0967e-12
5.4042 2.3755 2.1145e-12
66.0009 2.8745 1.3587e-12
17.9742 3.5845 8.0388e-13
6.9751 2.4435 2.0643e-12
9.6679 1.9005 3.8548e-12
-47.8919 2.3615 2.2550e-12
-31.2377 9.2365 7.7843e-14
11.1257 4.0245 5.8827e-13
3.2494 2.6675 1.6254e-12
16.0963 4.2895 5.1724e-13
3.3556 3.0735 1.1159e-12
54.8272 3.8245 6.8851e-13
55.8279 0.7325 4.2099e-11
12.0446 2.2055 2.5816e-12
-15.3792 1.2155 1.1892e-11
17.9714 2.4595 1.9559e-12
68.4498 3.0475 1.1603e-12
-82.3548 2.9225 1.2962e-12
-14.0019 1.0715 1.5904e-11
36.4960 4.5655 4.4050e-13
-0.2364 1.4005 8.4448e-12
44.9765 2.9325 1.2710e-12
32.2605 4.1755 5.2655e-13
26.5162 3.8635 6.4394e-13
9.7309 1.9925 3.2591e-12
-65.3530 4.3675 4.8738e-13
-45.8713 3.4465 8.6165e-13
52.6376 4.0015 5.8100e-13
25.3517 3.1115 1.1198e-12
26.6765 1.0625 1.7289e-11
-43.8957 1.8825 3.8336e-12
-43.6483 3.7865 7.0005e-13
49.0493 1.8795 3.8861e-12
-51.2186 1.9105 3.8481e-12
-45.9048 1.4485 7.8512e-12
-42.6258 1.5565 6.1801e-12
-56.7237 1.4795 7.5344e-12
17.3726 2.2885 2.4027e-12
15.1398 4.6445 4.2813e-13
-72.4403 1.8885 3.7313e-12
73.9079 1.5985 5.8039e-12
-39.2286 2.7505 1.5125e-12
21.6668 2.6485 1.6294e-12
26.1965 3.6625 7.5266e-13
-3.9996 2.2435 2.5909e-12
-7.2132 1.1165 1.4627e-11
25.8622 1.3625 8.4910e-12
18.0992 4.4025 4.8133e-13
-15.9519 1.7715 4.5542e-12
-27.6458 1.5455 6.4703e-12
-2.8685 3.5655 7.8871e-13
37.1747 3.6795 7.0924e-13
-8.4225 4.2165 5.1331e-13
24.0115 3.1765 1.0670e-12
15.1647 2.8205 1.3793e-12
0.0350 1.8395 4.0193e-12
-9.1885 2.7045 1.5478e-12
-51.2613 2.1525 2.8880e-12
-55.3331 3.5075 8.1775e-13
2.3559 3.8115 6.5102e-13
48.3821 4.7145 3.8729e-13
-78.3717 2.1655 2.7069e-12
-22.4513 2.5665 1.7947e-12
-57.3359 3.2155 1.0281e-12
13.3860 4.0205 5.8288e-13
-37.9679 2.5855 1.7638e-12
38.6270 2.0865 3.1250e-12
10.7307 3.0205 1.1682e-12
-33.7308 1.4005 8.4680e-12
-23.9928 2.7345 1.5016e-12
-29.1361 1.1105 1.5008e-11
11.9919 4.4365 4.4133e-13
-18.0939 1.7975 4.2871e-12
-26.4828 1.3625 8.7084e-12
-20.5142 2.5815 1.8168e-12
28.5997 0.9855 2.0808e-11
-70.0472 3.1115 1.1250e-12
-5.3861 1.6255 5.6765e-12
-35.1455 1.9625 3.4557e-12
-18.4430 4.7125 4.1007e-13
-36.5746 4.0985 5.6169e-13
-52.9937 2.9275 1.2858e-12
-42.8682 2.6135 1.6972e-12
-26.4713 3.0565 1.1470e-12
23.5961 4.4965 4.3397e-13
27.6991 2.1095 2.9585e-12
-20.7618 1.9045 3.8903e-12
-6.3636 1.6435 5.7327e-12
-0.9084 3.0005 1.1971e-12
-42.1633 1.5145 6.8960e-12
-47.3990 1.2275 1.1701e-11
10.3578 1.0075 1.9277e-11
-46.1359 1.8175 4.1839e-12
36.7511 2.3345 2.2049e-12
-84.9311 2.6215 1.7348e-12
-20.0570 2.0795 3.0422e-12
-69.8443 4.7095 3.9512e-13
17.4754 1.7645 4.6507e-12
-38.4683 1.3975 8.5033e-12
61.6493 1.7925 4.4116e-12
-56.4764 2.0245 3.3538e-12
29.5156 0.7295 4.3276e-11
25.2152 2.5885 1.6755e-12
-21.6899 1.7005 5.1453e-12
-6.1000 5.6005 2.6142e-13
-63.8952 3.6895 7.5222e-13
-28.5911 4.5605 4.3284e-13
-20.7546 4.4865 4.4312e-13
34.0013 1.6295 5.6782e-12
-54.4262 1.1525 1.3342e-11
-10.1204 0.9185 2.4542e-11
39.3607 3.6955 6.8388e-13
-40.7622 1.4395 7.6233e-12
25.9883 1.1165 1.4338e-11
-52.5853 2.0085 3.3546e-12
71.2286 1.0455 1.6947e-11
-21.9113 2.5145 1.9347e-12
-17.3001 1.2225 1.1668e-11
29.4032 2.1735 2.7598e-12
28.9550 5.0465 3.2667e-13
42.9828 2.7515 1.5727e-12
57.0887 5.2585 3.0337e-13
-32.5846 2.9085 1.3505e-12
-17.2397 2.1095 2.9167e-12
7.5399 3.6675 7.3809e-13
-6.9799 0.9465 2.2280e-11
26.4895 4.1585 5.3928e-13
-17.0645 1.4375 7.8820e-12
-36.4822 2.9945 1.1833e-12
9.7859 3.6975 7.3726e-13
8.3101 3.9345 6.0513e-13
-27.5344 4.0065 5.9903e-13
-36.2547 4.6845 3.9935e-13
-2.1910 1.5295 6.4834e-12
-21.7778 1.3485 9.0976e-12
-74.6365 1.9805 3.5100e-12
54.6788 1.8565 4.1844e-12
6.8837 1.7915 4.5378e-12
13.6389 5.4255 2.7753e-13
-33.9846 2.8375 1.3827e-12
-55.7127 2.5695 1.8499e-12
52.9077 4.7835 3.8201e-13
-45.3055 1.4465 7.4258e-12
-48.6083 4.3215 5.0053e-13
-19.6092 4.4975 4.5386e-13
-31.8021 4.3575 4.7954e-13
38.9126 3.7145 7.2173e-13
48.2577 0.6755 5.1880e-11
26.6451 4.1045 5.5206e-13
28.2355 1.3855 8.5356e-12
37.9054 2.7035 1.5911e-12
54.6448 3.4475 8.4695e-13
-45.4822 3.2845 9.7340e-13
-29.4880 1.1035 1.5641e-11
61.6601 2.5225 1.8583e-12
-56.4188 3.1875 1.0410e-12
-28.5256 3.6765 7.2213e-13
41.9172 2.6015 1.6578e-12
18.2140 5.4285 2.8039e-13
-46.9746 3.7115 6.9856e-13
-35.3584 2.3295 2.2705e-12
-11.3131 6.6115 1.6705e-13
22.5641 2.0045 3.3522e-12
-7.0139 4.4165 4.6633e-13
7.5648 0.7645 3.8671e-11
23.1216 1.0605 1.7398e-11
44.7510 3.4895 8.2044e-13
-42.7904 3.1825 1.0142e-12
69.9446 3.6855 7.2350e-13
27.8133 3.1035 1.1501e-12
-12.9876 1.1475 1.3589e-11
27.9171 3.6295 7.2952e-13
-66.3962 2.4355 1.9495e-12
-44.6594 2.3265 2.2917e-12
52.6194 5.6115 2.6575e-13
-62.2270 3.9035 6.4585e-13
36.4067 2.7295 1.5928e-12
38.2719 2.0945 2.9528e-12
-32.9632 2.5085 1.9265e-12
-40.8820 5.7045 2.5468e-13
-19.5494 1.5495 6.3058e-12
-36.3329 2.5385 1.7843e-12
-37.8925 1.8115 4.3920e-12
-12.8644 4.7175 3.9214e-13
53.5036 5.1905 3.0934e-13
-47.7774 1.5105 6.8237e-12
37.3770 2.3965 2.0473e-12
37.5391 4.0355 5.9898e-13
39.0061 3.6495 7.1513e-13
-38.4903 3.3285 9.3557e-13
15.9797 2.7265 1.5235e-12
30.2856 1.7015 5.2575e-12
23.1914 0.3745 2.1609e-10
34.7393 2.1025 2.9537e-12
-17.4371 1.0885 1.6193e-11
-10.9034 1.9935 3.3354e-12
-71.9906 2.8715 1.3226e-12
5.8132 4.5835 4.1043e-13
4.8248 4.0765 5.7829e-13
69.1136 3.1885 1.0585e-12
-49.1993 3.6935 7.4327e-13
66.3862 2.2445 2.5308e-12
-37.0165 5.2235 3.0039e-13
30.0664 5.0695 3.2619e-13
47.0703 1.6215 5.8713e-12
-34.8892 2.2895 2.3566e-12
30.2469 1.2195 1.2004e-11
-61.5619 2.6905 1.5659e-12
-48.9318 1.8055 4.1702e-12
29.7798 4.4055 4.7358e-13
35.0488 2.3375 2.2840e-12
56.4779 2.6825 1.5338e-12
-17.3636 2.8975 1.3015e-12
37.5857 1.7075 4.8469e-12
-39.6867 1.5525 6.5073e-12
-74.0552 3.3785 8.6788e-13
-42.3147 3.5885 7.8108e-13
7.0361 3.0885 1.1444e-12
28.5938 2.2205 2.6192e-12
-14.7725 4.4065 4.6150e-13
-73.7036 3.1875 1.0615e-12
-5.2117 1.8425 4.2873e-12
-50.7706 2.1665 2.7785e-12
-48.4238 1.1385 1.4126e-11
61.4387 1.7425 4.6642e-12
32.6372 1.6675 5.4494e-12
85.5599 5.0705 3.4263e-13
-20.7016 2.8865 1.3399e-12
-33.7765 3.1745 1.0733e-12
44.0385 4.1785 5.4571e-13
25.2968 4.1335 5.3906e-13
-14.1821 2.0665 3.1538e-12
39.5518 3.0555 1.2007e-12
76.6243 2.7825 1.5016e-12
43.4171 2.9285 1.2848e-12
-40.4796 0.5785 7.7763e-11
-5.6779 4.5795 4.1832e-13
-3.1582 1.2675 1.0717e-11
6.3156 0.7215 4.1761e-11
30.0525 1.7715 4.5538e-12
-41.3389 1.8875 3.9387e-12
76.8843 5.5395 2.6173e-13
62.2326 4.4425 4.3325e-13
23.7040 3.1305 1.1147e-12
-70.7860 4.7155 3.8593e-13
53.9687 1.6725 5.4758e-12
22.0030 3.2145 1.0109e-12
0.6903 2.8135 1.4022e-12
30.5830 2.3425 2.2319e-12
-4.1446 5.2135 3.0507e-13
41.6590 3.8335 6.6310e-13
79.6311 4.2765 5.0466e-13
33.9476 2.2485 2.4412e-12
25.4559 2.2885 2.2619e-12
69.3544 0.3795 2.2088e-10
-34.0186 2.6785 1.6037e-12
-13.2879 2.5055 1.9147e-12
43.2632 3.3695 8.9298e-13
18.9092 2.8085 1.4533e-12
-2.4910 2.2135 2.5918e-12
3.5886 4.5125 4.2979e-13
-33.9731 4.1385 5.3904e-13
9.1119 3.9735 5.9873e-13
26.0952 2.1035 3.0042e-12
-29.2331 3.4475 8.4260e-13
-12.4888 3.4895 8.4727e-13
-6.2881 1.6945 5.1068e-12
53.9255 1.5455 6.4301e-12
8.4668 3.1145 1.0876e-12
15.4943 4.0635 5.5711e-13
7.7890 2.3285 2.3283e-12
-29.3706 3.2125 1.0101e-12
-10.3395 5.5195 2.7015e-13
5.6047 3.3975 8.6251e-13
78.4663 4.3955 4.8233e-13
-46.3328 1.9575 3.4683e-12
-43.7995 4.1105 5.3699e-13
33.3378 3.9865 5.9983e-13
4.0177 5.8275 2.3340e-13
5.3671 2.1735 2.9055e-12
9.5352 3.1035 1.1454e-12
-33.8776 1.5815 6.0193e-12
-33.4243 4.7185 4.0080e-13
44.4786 1.3445 9.0053e-12
42.0676 3.2335 9.8484e-13
-9.3566 2.1575 2.8007e-12
-32.2716 4.0955 5.4991e-13
-48.6094 3.6255 7.7154e-13
-42.9130 5.8595 2.3043e-13
-43.7489 2.3455 2.2617e-12
-9.9053 3.4435 8.5903e-13
3.1972 4.8615 3.6458e-13
7.3700 4.1125 5.6901e-13
-6.1315 2.5025 1.9564e-12
43.8304 3.4675 8.6803e-13
-42.1142 3.9275 6.1788e-13
-2.4849 3.3925 8.6268e-13
45.3678 3.0895 1.1323e-12
-60.0096 2.3685 2.1949e-12
-48.0128 3.4555 8.6941e-13
-16.9798 5.3625 2.7402e-13
-26.2752 2.1655 2.8287e-12
-46.6586 2.8815 1.3424e-12
46.6526 2.9805 1.2294e-12
37.3940 4.4595 4.5042e-13
-54.0049 4.0205 5.7060e-13
-2.1510 2.5975 1.6992e-12
-45.8641 0.9215 2.3566e-11
-32.8718 5.1545 3.1823e-13
1.7467 1.1655 1.3480e-11
57.4680 3.0385 1.1320e-12
-25.4417 2.6265 1.7074e-12
28.6794 4.6035 4.1051e-13
-49.3559 3.2915 9.4754e-13
-11.4126 0.7865 3.6568e-11
42.8826 2.4585 1.9788e-12
11.4384 2.1135 2.8572e-12
22.5720 2.8845 1.3627e-12
-19.4828 2.2105 2.6199e-12
4.4255 3.2355 9.8222e-13
58.8328 0.5115 1.0423e-10
-50.2225 3.7045 7.1194e-13
-24.1809 1.1385 1.3673e-11
27.9629 3.4775 8.0775e-13
0.4138 4.4745 4.4362e-13
77.7104 3.2535 9.9352e-13
66.4251 1.1445 1.3302e-11
-27.3995 2.5065 1.8666e-12
-19.5934 1.2735 1.0106e-11
43.3281 0.8485 2.9991e-11
-32.6400 3.9135 6.1855e-13
71.5423 1.0845 1.6324e-11
-78.6283 3.4465 8.8306e-13
2.1924 4.9435 3.5664e-13
68.3475 1.3265 9.8436e-12
53.9724 2.7495 1.4510e-12
-36.6707 1.0115 1.9717e-11
-51.6131 1.4305 7.7664e-12
36.0514 1.4265 7.8222e-12
-8.8334 4.0695 5.5479e-13
-45.5514 3.8755 6.2947e-13
-46.6834 1.6235 5.7941e-12
-77.2811 1.4925 7.2502e-12
69.7292 4.0455 5.7338e-13
-17.6667 1.9895 3.3427e-12
-38.3677 1.9645 3.4355e-12
-30.7407 5.2665 3.0052e-13
46.2317 1.5765 6.0170e-12
28.8683 4.1595 5.5418e-13
11.8147 1.1185 1.4106e-11
-3.0477 2.5155 1.7770e-12
-14.5596 4.7585 3.8678e-13
-26.3762 3.3315 9.2692e-13
60.3149 1.7235 4.8467e-12
7.3117 1.5675 6.0277e-12
-3.2677 3.7535 6.4792e-13
-37.7552 2.2935 2.3668e-12
24.0488 2.7235 1.5288e-12
-63.9659 3.1555 1.0398e-12
-43.3066 3.1345 1.0931e-12
64.8134 2.9365 1.3124e-12
-66.7584 4.9665 3.5858e-13
44.3170 2.7445 1.5220e-12
-47.1444 3.2335 9.7304e-13
-59.0911 6.0615 2.0804e-13
-3.6029 1.9855 3.4329e-12
-24.0237 1.6545 5.4453e-12
24.5261 0.7865 3.4981e-11
-58.1904 3.4705 8.7066e-13
80.1635 2.9245 1.2754e-12
-22.3965 4.6635 3.9168e-13
-20.5165 1.1155 1.5126e-11
-1.8789 1.7615 4.7541e-12
-11.4491 1.7455 4.7478e-12
-31.1353 4.5845 4.2616e-13
-30.0927 4.8875 3.5176e-13
-28.6628 3.1665 1.0161e-12
38.6326 2.7655 1.5162e-12
-2.5586 2.7315 1.4562e-12
-29.9932 4.8765 3.5726e-13
-21.2254 1.5045 6.7315e-12
-31.8421 2.4325 2.0768e-12
16.9223 3.8415 6.4754e-13
-45.5424 3.0235 1.1829e-12
-29.0289 3.2795 9.5584e-13
-64.6114 3.4065 8.7433e-13
-28.0019 2.8615 1.3495e-12
-30.5974 1.7605 4.4786e-12
-61.6572 2.4945 1.8954e-12
39.5165 3.6705 7.1800e-13
-76.2186 4.9205 3.6123e-13
-56.0584 3.2635 9.8541e-13
31.9769 4.0245 5.9035e-13
-17.5260 1.7515 4.5269e-12
23.1195 4.0345 5.7780e-13
17.2336 1.1305 1.5038e-11
29.7333 1.6055 6.0978e-12
-69.8333 1.5645 5.9377e-12
-23.0952 4.2155 5.1423e-13
40.9180 3.1965 1.0464e-12
-14.3990 1.5765 6.0424e-12
-14.2818 2.3815 2.1459e-12
56.9505 2.7205 1.5797e-12
30.6275 2.1925 2.5946e-12
-22.5967 2.5375 1.8187e-12
57.2448 3.2875 9.4927e-13
-6.4946 2.1115 2.8931e-12
42.5138 1.4185 7.9104e-12
12.3189 3.6495 7.5645e-13
70.7005 2.1755 2.7422e-12
-25.5597 2.8405 1.3789e-12
17.7406 2.8925 1.3017e-12
62.0514 1.0965 1.5634e-11
39.2899 3.3855 9.2248e-13
-3.8534 4.1235 5.3905e-13
-39.3303 3.9295 6.1301e-13
6.6524 1.3845 8.4415e-12
-24.8902 2.5455 1.8020e-12
-40.0889 3.5135 8.1493e-13
-0.7559 1.0445 1.7348e-11
-1.3670 3.1555 1.0988e-12
-39.6607 1.4065 8.0342e-12
-27.0952 1.7565 4.5083e-12
33.7508 4.2645 4.9810e-13
-69.8795 3.1785 1.0581e-12
29.3832 0.9515 2.1579e-11
76.1892 5.0125 3.4080e-13
-35.9695 1.8355 4.2220e-12
27.4831 2.3325 2.3200e-12
4.9931 1.6515 5.5394e-12
-80.8839 3.9545 6.1197e-13
-37.3708 3.7555 7.1504e-13
-5.7523 2.5895 1.6256e-12
-34.9389 2.3465 2.3397e-12
22.8573 2.6855 1.5418e-12
-11.8136 4.0315 5.6449e-13
0.8824 1.1755 1.2341e-11
9.3220 1.9445 3.5858e-12
-56.5296 4.7455 3.7338e-13
-53.2582 1.7515 4.6447e-12
-22.6259 3.8055 6.6276e-13
-21.6407 3.7595 6.8591e-13
-35.8886 4.2285 5.2103e-13
52.3584 4.3955 4.6181e-13
75.7545 4.6295 4.3749e-13
51.9448 1.2925 1.0152e-11
-32.2377 0.4325 1.5749e-10
14.4187 1.6635 5.3584e-12
